mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
Kepler,K03470.01,CANDIDATE,15.0617835,1.61,5806.0,1.158,1.024,Kepler
Kepler,K03472.01,CANDIDATE,10.43003118,1.14,6277.0,1.031,1.085,Kepler
Kepler,K03473.01,CANDIDATE,27.63714708,6.96,5214.0,2.427,1.254,Kepler
Kepler,K03480.01,CANDIDATE,11.9378354,1.15,5469.0,0.738,0.826,Kepler
Kepler,K03481.01,CANDIDATE,32.715906,3.68,5527.0,3.192,1.574,Kepler
Kepler,K03483.01,CANDIDATE,82.331756,2.08,5997.0,1.242,1.135,Kepler
Kepler,K03486.01,CANDIDATE,19.0689513,1.63,5418.0,0.889,0.788,Kepler
Kepler,K03495.01,CANDIDATE,17.6062701,1.72,5808.0,1.159,1.038,Kepler
Kepler,K03495.02,CANDIDATE,6.685438,1.25,5808.0,1.159,1.038,Kepler
Kepler,K03496.02,CANDIDATE,8.5433774,1.58,6602.0,1.685,1.333,Kepler
Kepler,K03500.02,CANDIDATE,4.7482669,1.57,6056.0,2.481,1.408,Kepler
Kepler,K03504.02,CANDIDATE,140.24408749,,,,,Kepler
Kepler,K03508.01,CANDIDATE,190.800788,1.67,5993.0,0.986,1.093,Kepler
Kepler,K03689.01,CANDIDATE,5.24088367,12.74,6452.0,1.305,1.079,Kepler
Kepler,K03722.01,CANDIDATE,2.38920105,,,,,Kepler
Kepler,K03741.02,CANDIDATE,18.577903,1.36,6432.0,1.345,1.06,Kepler
Kepler,K03749.01,CANDIDATE,10.72725536,12.85,3324.0,0.268,0.267,Kepler
Kepler,K03761.01,CANDIDATE,164.950399,11.23,5001.0,0.664,0.645,Kepler
Kepler,K03767.01,CANDIDATE,6.714247798,14.78,5159.0,0.8,0.752,Kepler
Kepler,K03770.01,CANDIDATE,2.60720833,7.31,6366.0,1.236,1.257,Kepler
Kepler,K03777.01,CANDIDATE,17.7476059,146.63,8992.0,4.832,2.922,Kepler
Kepler,K03787.01,CANDIDATE,141.73403059,10.3,5606.0,0.918,0.924,Kepler
Kepler,K03801.01,CANDIDATE,288.3128666,13.21,5672.0,1.22,0.969,Kepler
Kepler,K03810.01,CANDIDATE,1.013774136,18.59,3644.0,0.389,0.412,Kepler
Kepler,K03811.01,CANDIDATE,290.1401717,11.58,5631.0,1.263,0.947,Kepler
Kepler,K03815.01,CANDIDATE,4.7425521,7.27,6161.0,1.053,1.15,Kepler
Kepler,K03823.01,CANDIDATE,202.1168173,5.8,5536.0,0.917,0.964,Kepler
Kepler,K03864.02,CANDIDATE,18.2572722,0.94,5014.0,0.756,0.756,Kepler
Kepler,K03878.02,CANDIDATE,15.3573445,1.42,5818.0,0.986,1.032,Kepler
Kepler,K03880.01,CANDIDATE,1.803697292,1.0,6438.0,1.166,1.054,Kepler
Kepler,K03891.01,CANDIDATE,47.1096306,78.98,5258.0,2.78,1.115,Kepler
Kepler,K03909.01,CANDIDATE,247.891041,4.74,6121.0,1.536,1.257,Kepler
Kepler,K03913.01,CANDIDATE,0.582895412,5.87,6263.0,1.009,1.068,Kepler
Kepler,K03936.01,CANDIDATE,141.608555,2.98,5083.0,0.844,0.844,Kepler
Kepler,K03991.01,CANDIDATE,1.570592397,1.37,5519.0,0.921,0.837,Kepler
Kepler,K04007.01,CANDIDATE,11.4927112,25.01,6198.0,1.005,1.072,Kepler
Kepler,K04009.02,CANDIDATE,77.792718,2.17,5497.0,1.241,0.981,Kepler
Kepler,K04021.01,CANDIDATE,7.23531329,1.53,6422.0,1.421,1.22,Kepler
Kepler,K04021.02,CANDIDATE,4.93211932,1.02,6422.0,1.421,1.22,Kepler
Kepler,K04022.01,CANDIDATE,4.85819429,2.04,6109.0,2.326,1.188,Kepler
Kepler,K04030.02,CANDIDATE,163.51489847,,,,,Kepler
Kepler,K04032.05,CANDIDATE,7.23524221,0.82,5574.0,1.065,0.933,Kepler
Kepler,K04034.02,CANDIDATE,11.6089351,46.44,6303.0,3.53,1.786,Kepler
Kepler,K04037.01,CANDIDATE,215.956008,3.36,6163.0,1.313,1.174,Kepler
Kepler,K04060.01,CANDIDATE,225.26213,2.36,5799.0,1.191,0.977,Kepler
Kepler,K04084.02,CANDIDATE,10.72900793,1.78,5375.0,0.876,0.972,Kepler
Kepler,K04084.03,CANDIDATE,8.19619768,1.55,5323.0,0.995,0.862,Kepler
Kepler,K04097.02,CANDIDATE,4.44902309,0.55,4353.0,0.603,0.648,Kepler
Kepler,K04098.01,CANDIDATE,1.121733366,2.39,5023.0,2.571,1.157,Kepler
Kepler,K04103.02,CANDIDATE,14.2378417,1.1,5273.0,0.801,0.861,Kepler
Kepler,K04105.01,CANDIDATE,363.41165,3.14,6025.0,0.999,1.08,Kepler
Kepler,K04109.01,CANDIDATE,0.655939788,1.48,4968.0,1.755,0.944,Kepler
Kepler,K04120.01,CANDIDATE,110.461746,1.93,6321.0,1.058,1.108,Kepler
Kepler,K04123.01,CANDIDATE,44.6226725,1.73,6198.0,1.239,0.998,Kepler
Kepler,K04129.01,CANDIDATE,2.31482311,0.69,5240.0,0.923,0.833,Kepler
Kepler,K04136.01,CANDIDATE,2.41750021,1.19,5575.0,1.308,0.965,Kepler
Kepler,K04136.02,CANDIDATE,4.03357434,1.23,5575.0,1.308,0.965,Kepler
Kepler,K04144.01,CANDIDATE,0.487656278,0.99,5957.0,0.937,1.026,Kepler
Kepler,K04145.01,CANDIDATE,3.25424652,0.96,5692.0,1.004,0.968,Kepler
Kepler,K04146.02,CANDIDATE,2.5738437,0.57,5115.0,0.854,0.798,Kepler
Kepler,K04149.01,CANDIDATE,9.54699216,1.71,6274.0,1.232,1.261,Kepler
Kepler,K04149.02,CANDIDATE,14.708641,1.82,6274.0,1.232,1.261,Kepler
Kepler,K04152.01,CANDIDATE,64.1862264,8.0,6951.0,2.758,1.618,Kepler
Kepler,K04157.02,CANDIDATE,5.215752,0.83,6202.0,1.122,1.213,Kepler
Kepler,K04178.01,CANDIDATE,7.016016,1.72,6642.0,1.136,1.157,Kepler
Kepler,K04192.02,CANDIDATE,32.0273169,1.14,5505.0,0.909,0.955,Kepler
Kepler,K04198.01,CANDIDATE,1.182862515,1.26,6017.0,2.639,1.269,Kepler
Kepler,K04205.01,CANDIDATE,1.166960319,0.88,5632.0,0.904,1.026,Kepler
Kepler,K04207.01,CANDIDATE,0.701944362,0.8,4236.0,0.539,0.528,Kepler
Kepler,K04208.01,CANDIDATE,3.05772668,1.23,4483.0,0.731,0.723,Kepler
Kepler,K04209.01,CANDIDATE,9.9092109,2.35,5396.0,0.702,0.784,Kepler
Kepler,K04212.02,CANDIDATE,10.0989634,1.03,6174.0,1.318,1.109,Kepler
Kepler,K04226.01,CANDIDATE,49.564693,1.63,5907.0,1.442,1.234,Kepler
Kepler,K04235.01,CANDIDATE,66.6434565,2.99,5751.0,1.164,1.079,Kepler
Kepler,K04242.01,CANDIDATE,145.786556,1.82,5578.0,0.95,0.905,Kepler
Kepler,K04245.01,CANDIDATE,24.6683831,1.76,6059.0,1.554,1.249,Kepler
Kepler,K04246.02,CANDIDATE,8.75630628,1.12,5839.0,1.227,1.044,Kepler
Kepler,K04247.01,CANDIDATE,349.41047,2.41,5878.0,0.945,1.058,Kepler
Kepler,K04251.01,CANDIDATE,6.23968392,1.55,5751.0,1.143,0.956,Kepler
Kepler,K04253.01,CANDIDATE,173.2578372,117.29,6392.0,1.162,1.232,Kepler
Kepler,K04257.01,CANDIDATE,41.6757509,2.1,5745.0,1.763,1.027,Kepler
Kepler,K04259.01,CANDIDATE,0.909127736,0.98,5486.0,0.996,0.885,Kepler
Kepler,K04260.04,CANDIDATE,84.799829,1.16,5619.0,1.406,0.848,Kepler
Kepler,K04264.01,CANDIDATE,0.888478095,1.51,5553.0,0.806,0.903,Kepler
Kepler,K04269.02,CANDIDATE,4.4408541,1.74,5159.0,3.062,1.373,Kepler
Kepler,K04273.01,CANDIDATE,17.3731821,1.31,6180.0,1.54,1.237,Kepler
Kepler,K04274.01,CANDIDATE,1.97507424,1.08,6065.0,0.947,1.022,Kepler
Kepler,K04287.01,CANDIDATE,13.12297275,1.29,6134.0,1.665,1.173,Kepler
Kepler,K04287.02,CANDIDATE,9.6183111,0.85,6134.0,1.665,1.173,Kepler
Kepler,K04288.02,CANDIDATE,9.08745206,0.73,5888.0,1.227,1.036,Kepler
Kepler,K04288.04,CANDIDATE,13.9509565,0.75,5888.0,1.227,1.036,Kepler
Kepler,K04296.01,CANDIDATE,2.49385348,0.59,5615.0,0.85,0.79,Kepler
Kepler,K04298.01,CANDIDATE,2.89494709,1.16,7087.0,1.684,1.418,Kepler
Kepler,K04301.02,CANDIDATE,6.31915999,1.04,6254.0,1.706,1.11,Kepler
Kepler,K04302.01,CANDIDATE,5.53312006,1.05,6170.0,1.425,1.047,Kepler
Kepler,K04303.01,CANDIDATE,200.721168,3.32,5566.0,1.17,0.94,Kepler
Kepler,K04307.01,CANDIDATE,160.850075,3.41,5999.0,1.507,1.225,Kepler
Kepler,K04318.01,CANDIDATE,14.8162925,1.57,6356.0,1.325,1.191,Kepler
Kepler,K04323.01,CANDIDATE,11.49589567,1.59,6290.0,1.506,1.123,Kepler
Kepler,K04325.01,CANDIDATE,0.609926502,1.12,5936.0,0.965,1.075,Kepler
Kepler,K04329.01,CANDIDATE,17.8007815,1.02,6240.0,1.252,1.214,Kepler
Kepler,K04331.01,CANDIDATE,1.717859841,1.45,6694.0,1.732,1.333,Kepler
Kepler,K04333.01,CANDIDATE,309.25581,2.18,6060.0,1.057,1.067,Kepler
Kepler,K04334.01,CANDIDATE,2.44232399,1.1,4849.0,0.738,0.723,Kepler
Kepler,K04341.01,CANDIDATE,10.778313,1.25,6726.0,1.258,1.054,Kepler
Kepler,K04345.01,CANDIDATE,4.32710895,26.6,5776.0,1.455,0.804,Kepler
Kepler,K04346.01,CANDIDATE,6.39269778,1.21,5248.0,0.943,0.844,Kepler
Kepler,K04351.01,CANDIDATE,0.644322147,24.39,5136.0,0.612,0.608,Kepler
Kepler,K04353.01,CANDIDATE,17.8075656,3.92,6194.0,0.981,0.988,Kepler
Kepler,K04357.01,CANDIDATE,0.681180633,2.97,4939.0,2.377,0.889,Kepler
Kepler,K04358.01,CANDIDATE,106.957467,2.4,6075.0,0.969,1.048,Kepler
Kepler,K04361.01,CANDIDATE,75.8781344,3.39,5579.0,0.972,0.893,Kepler
Kepler,K04363.01,CANDIDATE,18.22211768,7.45,5162.0,0.958,0.862,Kepler
Kepler,K04366.01,CANDIDATE,0.762950224,1.0,5385.0,0.731,0.797,Kepler
Kepler,K04367.01,CANDIDATE,170.995748,4.9,6127.0,1.983,1.405,Kepler
Kepler,K04374.01,CANDIDATE,3.70386741,0.86,5496.0,0.776,0.869,Kepler
Kepler,K04377.01,CANDIDATE,19.8751355,2.49,6918.0,2.004,1.536,Kepler
Kepler,K04382.02,CANDIDATE,3.98167088,0.79,6484.0,1.173,1.195,Kepler
Kepler,K04383.02,CANDIDATE,2.58393841,0.77,6164.0,1.09,1.032,Kepler
Kepler,K04385.03,CANDIDATE,17.3695112,1.45,5119.0,0.834,0.818,Kepler
Kepler,K04388.02,CANDIDATE,61.858947,2.47,5529.0,2.817,1.402,Kepler
Kepler,K04389.01,CANDIDATE,16.3368863,1.27,5410.0,0.859,0.834,Kepler
Kepler,K04390.01,CANDIDATE,1.63668262,103.99,5234.0,3.739,1.39,Kepler
Kepler,K04391.01,CANDIDATE,49.4746966,1.62,5952.0,0.928,0.94,Kepler
Kepler,K04393.01,CANDIDATE,1.62888267,0.92,5398.0,0.811,0.896,Kepler
Kepler,K04395.01,CANDIDATE,1.920062587,1.12,5266.0,0.741,0.83,Kepler
Kepler,K04396.04,CANDIDATE,437.51586139,,,,,Kepler
Kepler,K04398.01,CANDIDATE,7.3422467,1.6,5573.0,0.839,0.939,Kepler
Kepler,K04399.01,CANDIDATE,42.1003351,1.42,5595.0,0.82,0.917,Kepler
Kepler,K04405.01,CANDIDATE,8.9172863,1.39,6210.0,0.986,1.035,Kepler
Kepler,K04407.01,CANDIDATE,1.33807075,0.6,6355.0,1.319,1.269,Kepler
Kepler,K04410.01,CANDIDATE,5.04404366,1.47,6039.0,0.951,1.027,Kepler
Kepler,K04418.01,CANDIDATE,333.03842,3.19,5743.0,0.903,1.018,Kepler
Kepler,K04419.01,CANDIDATE,0.259819659,1.22,3939.0,0.526,0.55,Kepler
Kepler,K04421.01,CANDIDATE,4.72693131,0.61,5950.0,1.196,1.1,Kepler
Kepler,K04421.02,CANDIDATE,6.5595368,0.62,5950.0,1.196,1.1,Kepler
Kepler,K04426.01,CANDIDATE,369.13236,2.14,6282.0,1.449,1.084,Kepler
Kepler,K04427.01,CANDIDATE,147.661729,1.59,3788.0,0.49,0.52,Kepler
Kepler,K04428.01,CANDIDATE,13.00291716,1.28,5796.0,0.8,0.882,Kepler
Kepler,K04430.01,CANDIDATE,0.505111993,1.58,5262.0,0.783,0.875,Kepler
Kepler,K04431.01,CANDIDATE,19.5650801,0.97,6180.0,1.235,1.09,Kepler
Kepler,K04435.01,CANDIDATE,10.8614163,1.01,6339.0,1.017,1.069,Kepler
Kepler,K04435.02,CANDIDATE,17.8693759,0.81,6328.0,1.013,1.069,Kepler
Kepler,K04442.01,CANDIDATE,13.9482197,2.53,5529.0,2.346,1.291,Kepler
Kepler,K04443.01,CANDIDATE,5.67577999,1.22,6681.0,1.438,1.294,Kepler
Kepler,K04451.01,CANDIDATE,8.8303681,1.32,5051.0,0.706,0.786,Kepler
Kepler,K04452.01,CANDIDATE,12.85755895,1.23,5860.0,1.156,0.922,Kepler
Kepler,K04456.01,CANDIDATE,7.4299322,1.81,5635.0,1.252,0.972,Kepler
Kepler,K04457.01,CANDIDATE,79.334347,1.56,6384.0,1.15,1.027,Kepler
Kepler,K04460.01,CANDIDATE,284.727213,2.02,5497.0,1.08,0.913,Kepler
Kepler,K04462.01,CANDIDATE,45.163025,2.35,7675.0,2.015,1.665,Kepler
Kepler,K04463.01,CANDIDATE,36.7614011,1.52,5305.0,0.823,0.789,Kepler
Kepler,K04464.01,CANDIDATE,4.373570433,1.23,4362.0,0.64,0.627,Kepler
Kepler,K04466.01,CANDIDATE,154.674369,2.29,6338.0,1.002,1.023,Kepler
Kepler,K04467.01,CANDIDATE,2.94242323,1.42,5436.0,0.819,0.919,Kepler
Kepler,K04477.01,CANDIDATE,5.30179786,1.22,5749.0,0.864,0.961,Kepler
Kepler,K04480.01,CANDIDATE,58.7488629,1.75,5574.0,0.805,0.756,Kepler
Kepler,K04482.01,CANDIDATE,5.38299284,0.78,6256.0,1.293,1.135,Kepler
Kepler,K04487.01,CANDIDATE,3.48754109,0.72,5252.0,0.783,0.896,Kepler
Kepler,K04495.01,CANDIDATE,5.93218209,1.39,5843.0,0.977,1.036,Kepler
Kepler,K04496.01,CANDIDATE,96.384483,2.41,5919.0,1.0,1.114,Kepler
Kepler,K04497.01,CANDIDATE,6.83006228,1.09,5807.0,0.8,0.886,Kepler
Kepler,K04498.01,CANDIDATE,17.1622587,22.42,5729.0,0.939,1.037,Kepler
Kepler,K04499.01,CANDIDATE,5.19898615,1.04,6058.0,0.867,0.95,Kepler
Kepler,K04500.03,CANDIDATE,14.7510068,1.7,5295.0,0.8,0.825,Kepler
Kepler,K04503.01,CANDIDATE,5.89089509,1.54,5869.0,0.942,1.054,Kepler
Kepler,K04504.01,CANDIDATE,4.13029832,1.44,5490.0,0.81,0.864,Kepler
Kepler,K04504.02,CANDIDATE,8.119343,1.5,5490.0,0.81,0.864,Kepler
Kepler,K04505.01,CANDIDATE,18.0071438,1.05,6173.0,1.167,1.023,Kepler
Kepler,K04508.01,CANDIDATE,2.49915311,1.02,4705.0,0.72,0.707,Kepler
Kepler,K04509.01,CANDIDATE,12.003678,0.97,4328.0,0.594,0.58,Kepler
Kepler,K04519.01,CANDIDATE,148.568877,5.97,5814.0,2.985,1.556,Kepler
Kepler,K04520.01,CANDIDATE,9.3335486,1.69,5354.0,1.863,1.071,Kepler
Kepler,K04523.01,CANDIDATE,5.68251605,1.03,5753.0,1.157,1.016,Kepler
Kepler,K04524.02,CANDIDATE,4.52628739,1.02,5700.0,1.006,1.003,Kepler
Kepler,K04524.03,CANDIDATE,3.33930957,1.2,5700.0,1.006,1.003,Kepler
Kepler,K04526.01,CANDIDATE,30.5392931,2.72,5803.0,1.328,1.046,Kepler
Kepler,K04526.02,CANDIDATE,11.8187288,2.09,5803.0,1.328,1.046,Kepler
Kepler,K04528.01,CANDIDATE,8.31224474,10.63,5421.0,0.816,0.739,Kepler
Kepler,K04530.01,CANDIDATE,12.6362048,1.1,5772.0,0.992,1.028,Kepler
Kepler,K04535.02,CANDIDATE,5.78901936,0.78,5289.0,0.748,0.717,Kepler
Kepler,K04541.01,CANDIDATE,8.5291223,2.08,5543.0,1.111,0.937,Kepler
Kepler,K04541.02,CANDIDATE,17.236085,1.98,5543.0,1.111,0.937,Kepler
Kepler,K04545.01,CANDIDATE,0.849362238,0.85,4973.0,0.788,0.891,Kepler
Kepler,K04546.01,CANDIDATE,0.741768294,72.36,5897.0,3.147,1.566,Kepler
Kepler,K04548.01,CANDIDATE,61.083322,1.61,5803.0,1.015,1.044,Kepler
Kepler,K04549.01,CANDIDATE,2.0481582,1.16,5799.0,0.86,0.955,Kepler
Kepler,K04551.01,CANDIDATE,14.7179342,1.25,6102.0,1.018,1.058,Kepler
Kepler,K04554.01,CANDIDATE,8.0772455,2.61,5684.0,2.032,1.239,Kepler
Kepler,K04555.01,CANDIDATE,364.08733,1.39,5376.0,0.727,0.769,Kepler
Kepler,K04557.01,CANDIDATE,5.75651958,0.83,6208.0,1.024,1.086,Kepler
Kepler,K04558.01,CANDIDATE,8.8233996,1.13,5602.0,1.121,0.852,Kepler
Kepler,K04563.01,CANDIDATE,54.333582,1.7,5500.0,1.221,0.92,Kepler
Kepler,K04567.01,CANDIDATE,14.74426,8.1,6146.0,0.987,1.006,Kepler
Kepler,K04567.02,CANDIDATE,4.67250377,1.11,6146.0,0.987,1.006,Kepler
Kepler,K04568.02,CANDIDATE,48.04066636,,,,,Kepler
Kepler,K04570.01,CANDIDATE,35.0175053,2.13,5944.0,1.123,0.905,Kepler
Kepler,K04575.01,CANDIDATE,201.325036,1.98,6120.0,1.699,1.306,Kepler
Kepler,K04577.01,CANDIDATE,105.997107,1.83,6068.0,0.831,0.931,Kepler
Kepler,K04577.02,CANDIDATE,3.07365139,0.79,6068.0,0.831,0.931,Kepler
Kepler,K04580.01,CANDIDATE,6.30432354,1.23,6728.0,1.836,1.192,Kepler
Kepler,K04581.01,CANDIDATE,6.0059966,0.73,6103.0,1.16,1.05,Kepler
Kepler,K04582.01,CANDIDATE,4.22426989,0.35,5735.0,0.883,0.903,Kepler
Kepler,K04583.01,CANDIDATE,330.906041,2.05,5461.0,0.769,0.838,Kepler
Kepler,K04586.01,CANDIDATE,75.2116373,2.83,5818.0,1.5,1.2,Kepler
Kepler,K04587.01,CANDIDATE,6.36283414,1.12,5955.0,0.883,0.972,Kepler
Kepler,K04588.01,CANDIDATE,7.53737498,0.93,6483.0,1.436,1.212,Kepler
Kepler,K04590.01,CANDIDATE,9.54060855,1.75,5271.0,0.831,0.839,Kepler
Kepler,K04591.01,CANDIDATE,1.80926734,0.89,5897.0,0.891,0.983,Kepler
Kepler,K04595.01,CANDIDATE,0.597018404,1.09,4985.0,0.63,0.688,Kepler
Kepler,K04597.01,CANDIDATE,4.82025124,0.78,6035.0,0.777,0.864,Kepler
Kepler,K04601.01,CANDIDATE,7.94004281,0.98,6278.0,1.081,1.132,Kepler
Kepler,K04602.01,CANDIDATE,2.85855049,1.23,5441.0,0.964,0.881,Kepler
Kepler,K04603.01,CANDIDATE,15.9513866,1.17,6451.0,1.168,1.181,Kepler
Kepler,K04605.01,CANDIDATE,7.7859111,0.68,6045.0,0.954,0.994,Kepler
Kepler,K04614.01,CANDIDATE,6.4546845,1.38,6474.0,1.362,1.185,Kepler
Kepler,K04622.02,CANDIDATE,4.50158249,0.73,4339.0,0.553,0.573,Kepler
Kepler,K04626.01,CANDIDATE,91.95723,2.66,5854.0,1.528,1.107,Kepler
Kepler,K04627.01,CANDIDATE,7.51731745,1.19,5525.0,0.923,0.957,Kepler
Kepler,K04630.01,CANDIDATE,44.6966177,2.46,5929.0,1.518,1.116,Kepler
Kepler,K04632.01,CANDIDATE,40.0691482,13.25,5485.0,0.762,0.796,Kepler
Kepler,K04633.01,CANDIDATE,11.6933447,1.12,6049.0,1.354,1.189,Kepler
Kepler,K04634.01,CANDIDATE,4.02745396,0.98,6174.0,1.041,0.987,Kepler
Kepler,K04636.01,CANDIDATE,122.749053,6.13,5619.0,0.976,1.069,Kepler
Kepler,K04637.01,CANDIDATE,4.37992345,0.81,6311.0,1.918,1.324,Kepler
Kepler,K04643.01,CANDIDATE,5.59346375,1.43,5874.0,0.933,1.001,Kepler
Kepler,K04644.01,CANDIDATE,3.44928111,1.23,5119.0,0.781,0.879,Kepler
Kepler,K04647.01,CANDIDATE,37.9043889,1.97,5303.0,1.964,1.042,Kepler
Kepler,K04647.02,CANDIDATE,12.008552,2.08,5303.0,1.964,1.042,Kepler
Kepler,K04649.01,CANDIDATE,3.38419892,1.2,5613.0,0.795,0.888,Kepler
Kepler,K04651.01,CANDIDATE,1.19260017,0.77,5600.0,1.013,0.837,Kepler
Kepler,K04653.01,CANDIDATE,19.9778599,1.07,6392.0,1.162,1.232,Kepler
Kepler,K04655.01,CANDIDATE,17.543847,1.15,5957.0,0.791,0.865,Kepler
Kepler,K04656.01,CANDIDATE,3.8183717,1.39,6738.0,1.692,1.351,Kepler
Kepler,K04657.01,CANDIDATE,7.57600886,0.54,5361.0,0.774,0.848,Kepler
Kepler,K04657.02,CANDIDATE,10.4314847,0.77,5361.0,0.774,0.848,Kepler
Kepler,K04663.01,CANDIDATE,5.65690281,0.74,5687.0,1.32,0.986,Kepler
Kepler,K04666.01,CANDIDATE,12.4019263,1.49,5555.0,0.832,0.824,Kepler
Kepler,K04667.01,CANDIDATE,152.823896,2.45,6452.0,1.137,1.167,Kepler
Kepler,K04670.01,CANDIDATE,6.80899076,89.29,4992.0,0.854,0.81,Kepler
Kepler,K04674.01,CANDIDATE,4.84350003,0.9,5762.0,1.056,0.906,Kepler
Kepler,K04676.01,CANDIDATE,31.183688,3.21,5947.0,2.407,1.378,Kepler
Kepler,K04680.01,CANDIDATE,54.0812235,1.54,5757.0,0.762,0.865,Kepler
Kepler,K04685.01,CANDIDATE,0.494247662,1.51,5763.0,0.998,1.107,Kepler
Kepler,K04686.01,CANDIDATE,11.8299383,1.6,5747.0,2.431,1.365,Kepler
Kepler,K04691.01,CANDIDATE,3.3879165,1.09,5702.0,1.245,0.997,Kepler
Kepler,K04692.02,CANDIDATE,7.6720844,0.72,5972.0,0.807,0.884,Kepler
Kepler,K04694.01,CANDIDATE,19.2527652,1.24,6258.0,1.046,1.102,Kepler
Kepler,K04698.01,CANDIDATE,8.5275894,1.28,6469.0,1.193,1.26,Kepler
Kepler,K04699.01,CANDIDATE,3.07714195,1.08,6108.0,1.336,1.162,Kepler
Kepler,K04700.01,CANDIDATE,3.83488354,1.2,5515.0,0.775,0.868,Kepler
Kepler,K04700.02,CANDIDATE,66.47762,1.83,5515.0,0.775,0.868,Kepler
Kepler,K04705.01,CANDIDATE,1.4733245,1.03,5751.0,0.921,0.834,Kepler
Kepler,K04709.01,CANDIDATE,3.70858595,1.33,5420.0,0.771,0.864,Kepler
Kepler,K04710.01,CANDIDATE,9.4527721,1.3,5973.0,0.857,0.945,Kepler
Kepler,K04711.01,CANDIDATE,4.3638313,1.08,5623.0,0.763,0.853,Kepler
Kepler,K04713.01,CANDIDATE,8.7963166,1.36,5780.0,1.0,1.0,Kepler
Kepler,K04714.01,CANDIDATE,2.049602348,1.08,5356.0,0.78,0.872,Kepler
Kepler,K04715.01,CANDIDATE,53.285584,1.44,6015.0,1.057,0.806,Kepler
Kepler,K04716.01,CANDIDATE,5.8943338,0.61,5929.0,1.145,1.087,Kepler
Kepler,K04716.02,CANDIDATE,12.26708306,,,,,Kepler
Kepler,K04717.01,CANDIDATE,216.456055,3.61,5645.0,1.155,0.969,Kepler
Kepler,K04730.01,CANDIDATE,9.07829171,3.69,5086.0,1.611,0.951,Kepler
Kepler,K04735.01,CANDIDATE,2.87998334,0.85,4951.0,0.806,0.79,Kepler
Kepler,K04737.01,CANDIDATE,7.79534033,1.07,6156.0,1.05,1.114,Kepler
Kepler,K04749.01,CANDIDATE,1.97650073,0.97,5792.0,0.923,1.015,Kepler
Kepler,K04750.01,CANDIDATE,36.721576,1.93,5662.0,0.84,0.937,Kepler
Kepler,K04754.01,CANDIDATE,7.08757462,1.28,6060.0,0.925,1.008,Kepler
Kepler,K04755.01,CANDIDATE,3.74318005,1.75,5207.0,0.851,0.866,Kepler
Kepler,K04756.01,CANDIDATE,5.4169303,8.17,6355.0,1.108,1.151,Kepler
Kepler,K04759.01,CANDIDATE,17.7662938,1.54,5724.0,0.946,1.022,Kepler
Kepler,K04762.01,CANDIDATE,11.56722589,1.29,4597.0,0.691,0.678,Kepler
Kepler,K04763.01,CANDIDATE,56.446465,1.57,5995.0,1.117,0.988,Kepler
Kepler,K04764.01,CANDIDATE,31.4202111,1.45,5269.0,0.748,0.822,Kepler
Kepler,K04766.01,CANDIDATE,5.56676609,1.12,5032.0,0.859,0.81,Kepler
Kepler,K04768.01,CANDIDATE,3.43633133,1.44,5201.0,0.651,0.638,Kepler
Kepler,K04771.01,CANDIDATE,142.703888,1.95,6701.0,1.289,1.292,Kepler
Kepler,K04772.01,CANDIDATE,3.38080537,1.69,6072.0,1.193,1.146,Kepler
Kepler,K04773.01,CANDIDATE,8.8493948,0.82,6095.0,1.11,1.004,Kepler
Kepler,K04773.02,CANDIDATE,11.1438086,0.75,6095.0,1.11,1.004,Kepler
Kepler,K04774.01,CANDIDATE,51.567801,1.3,5285.0,0.876,0.821,Kepler
Kepler,K04775.01,CANDIDATE,16.4491515,2.75,5334.0,2.789,1.464,Kepler
Kepler,K04776.01,CANDIDATE,7.5861587,1.07,5934.0,0.871,0.767,Kepler
Kepler,K04780.01,CANDIDATE,6.60180003,1.25,5591.0,0.86,0.977,Kepler
Kepler,K04782.01,CANDIDATE,7.4213444,1.73,6032.0,0.973,1.055,Kepler
Kepler,K04782.02,CANDIDATE,4.29251656,3.66,6032.0,0.973,1.055,Kepler
Kepler,K04790.01,CANDIDATE,6.07855,1.14,6119.0,1.114,1.003,Kepler
Kepler,K04792.01,CANDIDATE,5.75902182,0.91,6247.0,1.066,1.122,Kepler
Kepler,K04793.01,CANDIDATE,5.2736268,0.89,5851.0,0.918,1.007,Kepler
Kepler,K04794.01,CANDIDATE,24.5041103,1.03,5250.0,0.962,0.854,Kepler
Kepler,K04797.01,CANDIDATE,9.97202023,1.26,4810.0,0.696,0.677,Kepler
Kepler,K04799.01,CANDIDATE,12.0729757,1.69,5436.0,1.707,1.046,Kepler
Kepler,K04801.01,CANDIDATE,82.401274,2.21,5886.0,1.0,1.083,Kepler
Kepler,K04804.01,CANDIDATE,21.08678557,2.08,6084.0,0.863,0.944,Kepler
Kepler,K04808.01,CANDIDATE,2.40174996,0.65,3606.0,0.399,0.415,Kepler
Kepler,K04810.01,CANDIDATE,115.238544,3.17,5589.0,1.037,0.948,Kepler
Kepler,K04811.01,CANDIDATE,21.7434141,2.23,5767.0,1.497,0.987,Kepler
Kepler,K04813.01,CANDIDATE,9.2294726,0.82,4781.0,0.596,0.618,Kepler
Kepler,K04815.01,CANDIDATE,18.3721835,1.12,5937.0,0.83,0.908,Kepler
