mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
TESS,1285.01,FALSE POSITIVE,1.2284388,1.866263,3526.0,0.53023,,TESS
TESS,1289.01,FALSE POSITIVE,0.581322,2.2014886,3446.0,0.38621,,TESS
TESS,1292.01,FALSE POSITIVE,1.4412175,17.0442,5672.9,1.46,,TESS
TESS,1297.01,FALSE POSITIVE,3.93034,14.8838,6292.0,1.37,,TESS
TESS,1299.01,FALSE POSITIVE,5.929405,,,,,TESS
TESS,1303.01,FALSE POSITIVE,1.56029,18.4825,6897.0,2.29,,TESS
TESS,1304.01,FALSE POSITIVE,8.8735214,6.0401,5992.0,1.18,,TESS
TESS,1305.01,FALSE POSITIVE,7.8513774,,,,,TESS
TESS,1306.01,FALSE POSITIVE,7.6869063,23.7824,5147.3,3.07,,TESS
TESS,1308.01,FALSE POSITIVE,1.3797091,22.2329,5924.0,2.67,,TESS
TESS,1309.01,FALSE POSITIVE,1.49861,,8590.0,,,TESS
TESS,1310.01,FALSE POSITIVE,2.6796,11.8862,5938.0,1.32,,TESS
TESS,1312.01,FALSE POSITIVE,11.0765063,12.8076,6460.0,1.86,,TESS
TESS,1313.01,FALSE POSITIVE,0.6193401,8.84136,7812.5,1.79,,TESS
TESS,1314.01,FALSE POSITIVE,2.6400663,18.2671,5155.0,2.72,,TESS
TESS,1315.01,FALSE POSITIVE,2.5778717,18.687,8321.0,3.16,,TESS
TESS,1316.01,FALSE POSITIVE,3.80509,8.57193,6555.5,2.35,,TESS
TESS,1317.01,FALSE POSITIVE,2.99041,24.2511,8542.0,3.56,,TESS
TESS,1319.01,FALSE POSITIVE,0.890967,2.89678,5159.2,0.87,,TESS
TESS,1321.01,FALSE POSITIVE,1.19888,20.5525,7315.0,5.46,,TESS
TESS,1323.01,FALSE POSITIVE,2.03905,6.42307,9003.0,2.68,,TESS
TESS,1324.01,FALSE POSITIVE,2.9424142,9.70968,6854.0,1.79,,TESS
TESS,1325.01,FALSE POSITIVE,1.0793011,3.31116,4349.3,0.67,,TESS
TESS,1326.01,FALSE POSITIVE,8.0428575,,8286.0,,,TESS
TESS,1328.01,FALSE POSITIVE,4.0157492,6.47219,6585.0,2.07,,TESS
TESS,1329.01,FALSE POSITIVE,2.01976,7.3626,7274.6,1.72,,TESS
TESS,1330.01,FALSE POSITIVE,1.748054,,,,,TESS
TESS,1331.01,FALSE POSITIVE,2.65646,12.1711,6135.4,3.98,,TESS
TESS,1332.01,FALSE POSITIVE,2.65688,,,,,TESS
TESS,1334.01,FALSE POSITIVE,4.03349,23.4514,11348.0,6.37,,TESS
TESS,1335.01,FALSE POSITIVE,3.3295394,14.3988,7965.0,2.35,,TESS
TESS,1336.01,FALSE POSITIVE,3.8615978,13.8394,7396.0,2.45,,TESS
TESS,1340.01,FALSE POSITIVE,8.5874668,5.3744721,5929.0,0.987583,,TESS
TESS,1341.01,FALSE POSITIVE,6.4474918,48.9878,6477.6,1.69,,TESS
TESS,1342.01,FALSE POSITIVE,1.4136455,,5869.0,,,TESS
TESS,1343.01,FALSE POSITIVE,3.4040139,5.34279,9622.0,1.65,,TESS
TESS,1344.01,FALSE POSITIVE,13.7432169,25.7481,5941.5,1.4,,TESS
TESS,1348.01,FALSE POSITIVE,2.14056,1.83828,4567.0,0.84,,TESS
TESS,1353.01,FALSE POSITIVE,4.4350025,9.91393,9706.0,1.87,,TESS
TESS,1354.01,FALSE POSITIVE,1.4287976,9.00484,9224.0,1.65,,TESS
TESS,1357.01,FALSE POSITIVE,0.33759,2.96097,7387.0,1.37,,TESS
TESS,1358.01,FALSE POSITIVE,1.67346,5.10182,10445.0,2.45,,TESS
TESS,1359.01,FALSE POSITIVE,2.5152549,13.4294,5915.0,2.11,,TESS
TESS,1360.01,FALSE POSITIVE,0.70902,5.18865,8999.0,2.36,,TESS
TESS,1363.01,FALSE POSITIVE,9.6926509,13.5133,6012.0,3.51,,TESS
