mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
ARCHIVE,PLANET_0,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_1,CONFIRMED,,,,,,UNKNOWN
Kepler,K00121.01,FALSE POSITIVE,8.8111022,63.66,6200.0,2.404,1.333,Kepler
ARCHIVE,PLANET_3,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_4,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_5,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00133.01,CONFIRMED,4.618767792,7.48,6013.0,1.033,0.938,Kepler
Kepler,K00138.01,CONFIRMED,48.93786896,24.19,7066.0,1.761,1.406,Kepler
Kepler,K00140.01,FALSE POSITIVE,19.97867,6.85,9651.0,1.895,2.219,Kepler
ARCHIVE,PLANET_9,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00145.01,CONFIRMED,102.9641952,39.0,5047.0,7.119,2.15,Kepler
ARCHIVE,PLANET_11,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_12,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_13,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_14,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_15,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_16,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_17,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_18,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_19,CONFIRMED,,,,,,UNKNOWN
Kepler,K00170.01,CONFIRMED,15.60865244,6.17,8014.0,2.43,1.874,Kepler
ARCHIVE,PLANET_21,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_22,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_23,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_24,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00182.01,CONFIRMED,3.479425638,12.86,5907.0,0.878,0.929,Kepler
Kepler,K00187.01,FALSE POSITIVE,30.882538697,15.4,6014.0,0.993,1.101,Kepler
ARCHIVE,PLANET_27,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_28,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_29,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_30,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_31,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_32,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_33,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_34,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_35,CONFIRMED,,,,,,UNKNOWN
Kepler,K00210.01,CONFIRMED,20.92735802,17.36,6126.0,1.109,1.021,Kepler
Kepler,K00211.01,FALSE POSITIVE,124.03589939,11.13,5822.0,1.28,1.047,Kepler
Kepler,K00212.01,FALSE POSITIVE,5.69590202,6.61,6106.0,0.94,1.013,Kepler
Kepler,K00213.01,CONFIRMED,48.118812545,45.18,6003.0,0.872,0.952,Kepler
ARCHIVE,PLANET_40,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_41,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_42,CONFIRMED,,,,,,UNKNOWN
Kepler,K00215.01,CONFIRMED,42.94386258,41.62,5750.0,0.94,0.808,Kepler
Kepler,K00218.01,FALSE POSITIVE,18.692860599,14.81,5190.0,0.66,0.732,Kepler
ARCHIVE,PLANET_45,CONFIRMED,,,,,,UNKNOWN
Kepler,K00224.01,FALSE POSITIVE,3.979867514,26.5,6032.0,0.973,1.055,Kepler
Kepler,K00225.01,CONFIRMED,0.838597429,44.67,6366.0,1.236,1.257,Kepler
Kepler,K00233.01,CONFIRMED,1.824649,5.31,6190.0,0.793,0.704,Kepler
ARCHIVE,PLANET_49,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_50,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_51,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_52,CONFIRMED,,,,,,UNKNOWN
Kepler,K00243.01,FALSE POSITIVE,2.637574744,9.16,6108.0,1.03,1.132,Kepler
ARCHIVE,PLANET_54,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_55,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_56,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_57,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_58,CONFIRMED,,,,,,UNKNOWN
Kepler,K00268.01,FALSE POSITIVE,110.3783828,3.02,6342.0,1.359,1.175,Kepler
ARCHIVE,PLANET_60,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_61,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_62,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_63,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_64,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_65,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_66,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_67,CONFIRMED,,,,,,UNKNOWN
Kepler,K00287.01,CONFIRMED,14.170972781,20.88,8347.0,1.715,1.826,Kepler
ARCHIVE,PLANET_69,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_70,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_71,CONFIRMED,,,,,,UNKNOWN
Kepler,K00293.01,FALSE POSITIVE,4.63958598,1.52,6591.0,1.646,1.045,Kepler
ARCHIVE,PLANET_73,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_74,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_75,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_76,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_77,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_78,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_79,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_80,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_81,CONFIRMED,,,,,,UNKNOWN
Kepler,K00309.01,FALSE POSITIVE,1.633107509,0.53,4579.0,0.684,0.672,Kepler
ARCHIVE,PLANET_83,CONFIRMED,,,,,,UNKNOWN
Kepler,K00311.01,FALSE POSITIVE,66.1544958,3.33,4679.0,0.643,0.638,Kepler
ARCHIVE,PLANET_85,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_86,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_87,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_88,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_89,CONFIRMED,,,,,,UNKNOWN
Kepler,K00319.01,FALSE POSITIVE,46.15119482,10.02,5877.0,1.963,1.187,Kepler
Kepler,K00322.01,CONFIRMED,5.888835386,584.67,5780.0,1.0,1.0,Kepler
ARCHIVE,PLANET_92,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00324.01,FALSE POSITIVE,1.089077863,1.96,6280.0,1.551,1.1,Kepler
Kepler,K00325.01,FALSE POSITIVE,7.86335883,7.84,5731.0,1.913,1.351,Kepler
Kepler,K00326.01,FALSE POSITIVE,8.97349999,36.0,4751.0,11.536,1.606,Kepler
ARCHIVE,PLANET_96,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00328.01,FALSE POSITIVE,2.250826647,30.03,5779.0,1.119,0.928,Kepler
ARCHIVE,PLANET_98,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_99,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00334.01,FALSE POSITIVE,8.4879444,1.23,6134.0,1.039,0.98,Kepler
Kepler,K00340.01,FALSE POSITIVE,23.6731242,17.74,5769.0,1.177,1.1,Kepler
ARCHIVE,PLANET_102,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_103,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_104,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_105,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_106,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00347.01,CONFIRMED,2.671942657,22.36,6116.0,1.055,0.876,Kepler
ARCHIVE,PLANET_108,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00350.01,FALSE POSITIVE,12.99065074,2.02,5787.0,1.027,0.971,Kepler
ARCHIVE,PLANET_110,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00353.01,FALSE POSITIVE,152.1060435,11.58,6200.0,1.64,1.158,Kepler
ARCHIVE,PLANET_112,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_113,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_114,CONFIRMED,,,,,,UNKNOWN
Kepler,K00358.01,FALSE POSITIVE,22.845241036,30.35,5926.0,1.351,1.024,Kepler
Kepler,K00359.01,CONFIRMED,5.93720557,1.84,5857.0,0.712,0.802,Kepler
ARCHIVE,PLANET_117,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00362.01,CONFIRMED,14.022451457,14.93,6061.0,1.05,1.012,Kepler
Kepler,K00363.01,CONFIRMED,2.442945167,38.29,5657.0,1.428,0.983,Kepler
Kepler,K00364.01,FALSE POSITIVE,173.92851338,,,,,Kepler
ARCHIVE,PLANET_121,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00366.01,CONFIRMED,75.1122132,23.23,6201.0,3.354,1.694,Kepler
ARCHIVE,PLANET_123,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_124,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00371.01,CONFIRMED,498.391282,17.14,5134.0,3.107,1.438,Kepler
ARCHIVE,PLANET_126,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_127,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_128,CONFIRMED,,,,,,UNKNOWN
Kepler,K00376.01,CONFIRMED,44.14599042,121.48,6692.0,1.152,1.176,Kepler
Kepler,K00380.01,FALSE POSITIVE,8.0970583,4.83,6573.0,1.455,1.23,Kepler
ARCHIVE,PLANET_131,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_132,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00394.01,FALSE POSITIVE,12.28351275,74.76,6171.0,2.759,1.291,Kepler
Kepler,K00395.01,FALSE POSITIVE,6.77449545,29.41,6517.0,1.342,1.212,Kepler
Kepler,K00407.01,CONFIRMED,3.613757526,7.05,5986.0,0.906,0.942,Kepler
Kepler,K00422.01,FALSE POSITIVE,809.0141881,14.38,6230.0,1.047,0.993,Kepler
Kepler,K00426.01,FALSE POSITIVE,16.30141333,3.84,6072.0,1.138,1.004,Kepler
ARCHIVE,PLANET_138,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_139,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_140,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_141,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_142,CONFIRMED,,,,,,UNKNOWN
Kepler,K00445.01,FALSE POSITIVE,260.20717331,,,,,Kepler
ARCHIVE,PLANET_144,CONFIRMED,,,,,,UNKNOWN
Kepler,K00447.01,FALSE POSITIVE,4.045057186,30.33,5906.0,0.87,0.821,Kepler
Kepler,K00450.01,FALSE POSITIVE,27.04627886,3.54,6332.0,0.915,1.001,Kepler
ARCHIVE,PLANET_147,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_148,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00458.01,CONFIRMED,53.71798494,155.12,4959.0,21.449,3.601,Kepler
ARCHIVE,PLANET_150,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00462.01,CONFIRMED,1.576341127,2.96,5087.0,1.666,0.937,Kepler
ARCHIVE,PLANET_152,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_153,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_154,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_155,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_156,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00493.01,CONFIRMED,2.908453928,19.44,5786.0,0.824,0.895,Kepler
ARCHIVE,PLANET_158,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_159,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00498.01,FALSE POSITIVE,8.661374,1.32,6250.0,0.986,1.052,Kepler
ARCHIVE,PLANET_161,CONFIRMED,,,,,,UNKNOWN
Kepler,K00502.01,FALSE POSITIVE,5.91037674,1.38,5515.0,0.867,0.76,Kepler
ARCHIVE,PLANET_163,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_164,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_165,CONFIRMED,,,,,,UNKNOWN
Kepler,K00516.01,FALSE POSITIVE,13.54204116,2.01,5891.0,1.015,0.934,Kepler
ARCHIVE,PLANET_167,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_168,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00522.01,FALSE POSITIVE,12.82993461,3.31,5862.0,0.844,0.935,Kepler
Kepler,K00525.01,FALSE POSITIVE,11.53029332,3.98,5770.0,1.152,0.942,Kepler
Kepler,K00527.01,FALSE POSITIVE,10.63624422,1.58,5834.0,0.774,0.862,Kepler
ARCHIVE,PLANET_172,CONFIRMED,,,,,,UNKNOWN
Kepler,K00539.01,CONFIRMED,200.0,,,,,Kepler
ARCHIVE,PLANET_174,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_175,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_176,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_177,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_178,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_179,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00565.01,FALSE POSITIVE,2.340523247,1.4,6056.0,0.981,0.875,Kepler
ARCHIVE,PLANET_181,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00570.01,FALSE POSITIVE,12.39894005,4.06,6355.0,1.108,1.151,Kepler
ARCHIVE,PLANET_183,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_184,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_185,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_186,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_187,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_188,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_189,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_190,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_191,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00594.01,FALSE POSITIVE,16.88954693,,,,,Kepler
ARCHIVE,PLANET_193,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_194,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_195,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00608.01,FALSE POSITIVE,25.33709016,3.47,4469.0,0.635,0.621,Kepler
Kepler,K00609.01,FALSE POSITIVE,4.396999852,13.57,5949.0,1.156,0.998,Kepler
Kepler,K00611.01,CONFIRMED,3.251659087,9.83,6367.0,1.087,1.131,Kepler
ARCHIVE,PLANET_199,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00613.01,FALSE POSITIVE,5.07442951,1.38,5448.0,0.857,0.977,Kepler
Kepler,K00616.01,FALSE POSITIVE,1.433339604,2.08,6077.0,0.999,1.077,Kepler
ARCHIVE,PLANET_202,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00621.01,FALSE POSITIVE,17.761998411,14.25,5088.0,0.669,0.667,Kepler
Kepler,K00630.01,FALSE POSITIVE,4.532402495,3.69,5575.0,1.173,0.951,Kepler
Kepler,K00637.01,FALSE POSITIVE,26.94927489,7.37,4723.0,0.512,0.526,Kepler
Kepler,K00641.01,CONFIRMED,14.85185526,2.73,4129.0,0.652,0.671,Kepler
Kepler,K00642.01,FALSE POSITIVE,4.350413063,1.26,5978.0,0.876,0.958,Kepler
ARCHIVE,PLANET_208,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_209,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00651.01,FALSE POSITIVE,42.55930625,5.45,6032.0,0.924,0.96,Kepler
ARCHIVE,PLANET_211,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_212,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00668.01,FALSE POSITIVE,13.779711352,47.58,6444.0,2.947,1.393,Kepler
ARCHIVE,PLANET_214,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_215,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_216,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_217,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00681.01,FALSE POSITIVE,44.258173075,37.38,6544.0,2.326,1.364,Kepler
Kepler,K00684.01,FALSE POSITIVE,4.034914368,6.95,5548.0,1.793,1.079,Kepler
Kepler,K00686.01,FALSE POSITIVE,52.513548727,12.43,5589.0,0.98,0.925,Kepler
Kepler,K00687.01,CONFIRMED,4.17838675,3.13,5746.0,1.687,1.136,Kepler
ARCHIVE,PLANET_222,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_223,CONFIRMED,,,,,,UNKNOWN
Kepler,K00698.01,CONFIRMED,12.718711489,120.02,6120.0,1.596,1.009,Kepler
Kepler,K00699.01,CONFIRMED,5.41460536,116.93,6033.0,2.943,1.5,Kepler
ARCHIVE,PLANET_226,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_227,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00702.01,CONFIRMED,1.274840187,66.76,5365.0,2.872,1.403,Kepler
Kepler,K00703.01,CONFIRMED,1.368617188,1.84,6561.0,1.584,1.272,Kepler
ARCHIVE,PLANET_230,CONFIRMED,,,,,,UNKNOWN
Kepler,K00705.01,CONFIRMED,1.012672041,5.89,6663.0,1.338,1.235,Kepler
Kepler,K00706.01,FALSE POSITIVE,28.714216138,42.19,6706.0,1.417,1.24,Kepler
ARCHIVE,PLANET_233,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_234,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_235,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_236,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_237,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_238,CONFIRMED,,,,,,UNKNOWN
Kepler,K00713.01,CONFIRMED,2.178150567,34.19,6820.0,1.254,1.227,Kepler
ARCHIVE,PLANET_240,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_241,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_242,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_243,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_244,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_245,CONFIRMED,,,,,,UNKNOWN
Kepler,K00724.01,CONFIRMED,6.97106919,2.07,5871.0,0.983,1.097,Kepler
Kepler,K00727.01,CONFIRMED,1.213745575,21.69,4820.0,0.661,0.644,Kepler
ARCHIVE,PLANET_248,CONFIRMED,,,,,,UNKNOWN
Kepler,K00729.01,CONFIRMED,1.423799421,4.69,5962.0,1.019,1.102,Kepler
ARCHIVE,PLANET_250,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_251,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_252,CONFIRMED,,,,,,UNKNOWN
Kepler,K00743.01,CONFIRMED,19.40393776,7.18,5043.0,0.68,0.657,Kepler
Kepler,K00745.01,FALSE POSITIVE,16.46983774,7.94,5152.0,0.786,0.741,Kepler
ARCHIVE,PLANET_255,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_256,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00753.01,FALSE POSITIVE,19.89913995,14.6,5853.0,0.868,0.961,Kepler
Kepler,K00754.01,CONFIRMED,1.736952453,33.46,5805.0,0.791,0.836,Kepler
ARCHIVE,PLANET_259,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_260,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_261,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_262,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00761.01,CONFIRMED,2.701287801,6.54,5550.0,0.91,0.889,Kepler
ARCHIVE,PLANET_264,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_265,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00768.01,FALSE POSITIVE,33.93373447,7.34,5040.0,0.705,0.782,Kepler
Kepler,K00772.01,CONFIRMED,61.2563628,39.87,6144.0,1.091,1.093,Kepler
ARCHIVE,PLANET_268,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_269,CONFIRMED,,,,,,UNKNOWN
Kepler,K00777.01,FALSE POSITIVE,40.4195037,7.51,5446.0,0.781,0.714,Kepler
Kepler,K00779.01,FALSE POSITIVE,10.405998015,11.23,5746.0,0.924,0.77,Kepler
ARCHIVE,PLANET_272,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_273,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_274,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_275,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_276,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_277,CONFIRMED,,,,,,UNKNOWN
Kepler,K00789.01,CONFIRMED,14.1798187,1.88,5799.0,0.878,0.975,Kepler
ARCHIVE,PLANET_279,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_280,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_281,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_282,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_283,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_284,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_285,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_286,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_287,CONFIRMED,,,,,,UNKNOWN
Kepler,K00797.01,CONFIRMED,10.181584004,7.73,5988.0,0.836,0.885,Kepler
ARCHIVE,PLANET_289,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_290,CONFIRMED,,,,,,UNKNOWN
Kepler,K00798.01,FALSE POSITIVE,3.341913228,21.55,5295.0,0.811,0.853,Kepler
Kepler,K00799.01,CONFIRMED,1.626630225,32.43,5735.0,0.973,0.889,Kepler
ARCHIVE,PLANET_293,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_294,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00802.01,FALSE POSITIVE,19.620346923,13.6,5710.0,0.905,0.928,Kepler
ARCHIVE,PLANET_296,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00805.01,CONFIRMED,10.328035714,13.28,5627.0,1.024,0.874,Kepler
ARCHIVE,PLANET_298,CONFIRMED,,,,,,UNKNOWN
Kepler,K00807.01,CONFIRMED,1.540397253,25.69,5663.0,0.915,1.034,Kepler
Kepler,K00808.01,CONFIRMED,2.99025443,1.7,4667.0,0.731,0.737,Kepler
ARCHIVE,PLANET_301,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_302,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_303,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_304,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_305,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00823.01,FALSE POSITIVE,1.028436523,72.77,6228.0,0.99,0.959,Kepler
Kepler,K00827.01,CONFIRMED,5.97581754,3.86,6108.0,0.997,1.072,Kepler
ARCHIVE,PLANET_308,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_309,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00831.01,FALSE POSITIVE,3.9043425,12.28,5810.0,0.898,0.989,Kepler
ARCHIVE,PLANET_311,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_312,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_313,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_314,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_315,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_316,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_317,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_318,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_319,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_320,FALSE POSITIVE,,,,,,UNKNOWN
Kepler,K00856.01,FALSE POSITIVE,39.74893077,14.21,6122.0,0.964,1.041,Kepler
Kepler,K00859.01,CONFIRMED,10.44331991,2.66,4947.0,0.802,0.769,Kepler
Kepler,K00860.01,FALSE POSITIVE,16.61474421,,,,,Kepler
Kepler,K00862.01,FALSE POSITIVE,5.851520671,14.62,5532.0,0.806,0.804,Kepler
ARCHIVE,PLANET_325,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_326,CONFIRMED,,,,,,UNKNOWN
Kepler,K00865.01,FALSE POSITIVE,119.0207044,8.98,5453.0,1.062,0.904,Kepler
ARCHIVE,PLANET_328,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_329,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_330,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_331,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_332,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_333,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_334,CONFIRMED,,,,,,UNKNOWN
Kepler,K00876.01,CONFIRMED,6.998099523,588.66,5612.0,0.829,0.926,Kepler
ARCHIVE,PLANET_336,FALSE POSITIVE,,,,,,UNKNOWN
ARCHIVE,PLANET_337,CONFIRMED,,,,,,UNKNOWN
ARCHIVE,PLANET_338,CONFIRMED,,,,,,UNKNOWN
Kepler,K00883.01,CONFIRMED,2.688899233,12.04,4820.0,0.639,0.699,Kepler
