mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
Kepler,K03947.01,FALSE POSITIVE,0.905679492,35.74,5780.0,1.0,1.0,Kepler
Kepler,K03947.02,FALSE POSITIVE,22.735911,5.07,5780.0,1.0,1.0,Kepler
Kepler,K03948.01,FALSE POSITIVE,0.909310626,48.79,6370.0,1.106,1.148,Kepler
Kepler,K03949.01,FALSE POSITIVE,0.648774274,1.08,5026.0,0.729,0.701,Kepler
Kepler,K03950.01,FALSE POSITIVE,2.189092892,33.45,6106.0,0.966,1.043,Kepler
Kepler,K03951.01,FALSE POSITIVE,2.40435335,3.05,6103.0,3.358,1.522,Kepler
Kepler,K03952.01,FALSE POSITIVE,220.9290121,5.24,5893.0,0.941,0.981,Kepler
Kepler,K03953.01,FALSE POSITIVE,3.1877519,19.66,5532.0,0.896,0.904,Kepler
Kepler,K03954.01,FALSE POSITIVE,0.65244373,2.17,5638.0,0.883,0.875,Kepler
Kepler,K03955.01,FALSE POSITIVE,1.332564704,30.04,6046.0,0.972,1.053,Kepler
Kepler,K03956.01,FALSE POSITIVE,2.636899795,49.84,5524.0,0.847,0.908,Kepler
Kepler,K03956.02,FALSE POSITIVE,12.4249559,0.88,5524.0,0.847,0.908,Kepler
Kepler,K03957.01,FALSE POSITIVE,0.660629055,17.38,6024.0,0.849,0.934,Kepler
Kepler,K03958.01,FALSE POSITIVE,0.885123683,1.14,5979.0,0.998,0.999,Kepler
Kepler,K03959.01,FALSE POSITIVE,1.332567005,27.36,6388.0,1.223,1.045,Kepler
Kepler,K03960.01,FALSE POSITIVE,2.54557259,1.97,5718.0,0.863,0.96,Kepler
Kepler,K03961.01,FALSE POSITIVE,0.704541784,1.72,6063.0,1.012,1.117,Kepler
Kepler,K03962.01,FALSE POSITIVE,0.697996932,28.06,5176.0,0.695,0.768,Kepler
Kepler,K03963.01,FALSE POSITIVE,6.63449721,85.25,6487.0,2.817,1.439,Kepler
Kepler,K03964.01,FALSE POSITIVE,0.991105114,36.87,4769.0,0.578,0.574,Kepler
Kepler,K03965.01,FALSE POSITIVE,12.425580393,21.34,4594.0,0.743,0.765,Kepler
Kepler,K03967.01,FALSE POSITIVE,12.4260454,2.64,5645.0,0.817,0.908,Kepler
